[INTERNAL_LOG][2018-06-12 06:19:01,776][INFO][analyze_start()] Init Time [Tue Jun 12 06:19:01 2018]
https://mp.weixin.qq.com/mp/wacomplain?action=show&appid=%s&pageid=%s&from=%d&version_type=%d&version_code=%d#wechat_redirect
https://mp.weixin.qq.com/mp/waerrpage?appid=%s&type=overseas#wechat_redirect
https://mp.weixin.qq.com/mp/waverifyinfo?action=get&appid=%s#wechat_redirect
https://mp.weixin.qq.com/mp/waerrpage?appid=%s&type=upgrade&upgradetype=%d#wechat_redirect
https://hw.weixin.qq.com/steprank/step/connect-help.html
https://hw.weixin.qq.com/steprank/step/connect-help.html
http://st.map.qq.com/api?size=%d*%d&center=%f,%f&zoom=%d&referer=weixin
http://st.map.qq.com/api?size=%d*%d&center=%f,%f&zoom=%d&referer=weixin
https://hkwallet.moneydata.hk/hybrid/www/weixin/hongbao_hk_v2/zh_hk/faq.shtml
https://support.weixin.qq.com/security/readtemplate?t=bus_recharge/index_error
https://support.weixin.qq.com/security/readtemplate?t=bus_recharge/index_error
https://support.weixin.qq.com/cgi-bin/mmsupport-bin/readtemplate?t=page/favorite_record__w_unsupport&from=singlemessage&isappinstalled=0
https://support.weixin.qq.com/cgi-bin/mmsupport-bin/readtemplate?t=page/favorite_record__w_unsupport&from=singlemessage&isappinstalled=0
http://wxsnsdy.tc.qq.com/105/20210/snsdyvideodownload?filekey=30280201010421301f0201690402534804105d999cf2831eae6ca6e65b177800230f0204009297fd0400&amp;bizid=1023&amp;hy=SH&amp;fileparam=302c020101042530230204136ffd9302045719f85d02024ef202031e8d7f02030f42400204045a320a0201000400
http://p.qq.com?
https://www.payu.co.za/wechat/terms-and-conditions/
http://mdc.html5.qq.com/d/directdown.jsp?channel_id=10375
http://mdc.html5.qq.com/d/directdown.jsp?channel_id=10375
http://mdc.html5.qq.com/d/directdown.jsp?channel_id=10375
http://weixin.qq.com
http://weixin.qq.com
http://weixin.qq.com
https://mp.weixin.qq.com/mp/readtemplate?t=wxm-appmsg-inform&bizusername=%s&tid=%s&mid=%s&mtime=%s&scene=%s#wechat_redirect
https://mp.weixin.qq.com/mp/wacomplain?action=show&appid=%s&msgid=%s&from=%d&version_type=%d&version_code=%d#wechat_redirect
http://dldir1.qq.com/foxmail/home.apk
http://oth.str.mdt.qq.com:8080/analytics/upload
http://strategy.beacon.qq.com/analytics/upload?mType=beacon
http://p0.map.gtimg.com/scenic/
http://p0.map.gtimg.com/scenic/
https://confinfo.map.qq.com/confinfo?
https://confinfo.map.qq.com/confinfo?apikey=
https://overseactrl.map.qq.com/?apikey=
https://pr.map.qq.com/pingd?
https://www.googletagmanager.com
http://pmir.3g.qq.com
http://dldir1.qq.com/weixin/android/
https://maps.google.com/maps/api/geocode/json?latlng=%f,%f&language=%s&sensor=false
https://long.open.weixin.qq.com/connect/l/qrconnect?f=json&uuid=%s
https://accounts.google.com/o/oauth2/auth?scope=https://www.googleapis.com/auth/userinfo.email https://www.google.com/m8/feeds&redirect_uri=urn:ietf:wg:oauth:2.0:oob&response_type=code&client_id=369820936870.apps.googleusercontent.com
https://res.servicewechat.com/weapp/public/commlib/%d.wxapkg
https://servicewechat.qq.com/
https://servicewechat.com/app-widget
http://weixin.qq.com/emoticonstore/
http://weixin.qq.com/emoticonstore/
http://o2o.gtimg.com/mydevice/page/deviceHelp.html
http://tools.3g.qq.com/j/wechatandriodpim
https://play.google.com/store/apps/details?id=com.tencent.qqpim
http://weixin.qq.com/cgi-bin/rweibourl?sid=
https://kf.qq.com/touch/product/weixinpay_app.html?platform=15&ADTAG=veda.weixinpay.wenti
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_bule_bg.9_v2.png
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_green_bg.9_v2.png
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_hbule_bg.9_v2.png
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_purple_bg.9_v2.png
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_red_bg.9_v2.png
http://res.wx.qq.com/zh_CN/htmledition/images/mmpaybanklogo/wallet_bankcard_yellow_bg.9_v2.png
https://kf.qq.com/touch/sappfaq/160830qY7NJJ1608307ZJzqy.html
https://weixin.qq.com/cgi-bin/readtemplate?lang=en_US&check=false&t=weixin_agreement&s=terms
https://support.weixin.qq.com/security/
https://support.wechat.com/security/
https://szsupport.weixin.qq.com/security/
https://hksupport.weixin.qq.com/security/
https://weixin110.qq.com/security/
http://maps.google.com/maps?f=d&daddr=%f,%f
https://support.weixin.qq.com/cgi-bin/mmsupport-bin/readtemplate?t=feedback/index
https://support.weixin.qq.com/cgi-bin/mmsupport-bin/readtemplate?t=feedback/index
https://weixin.qq.com/m
https://weixin.qq.com/m
https://api.twitter.com/1.1/account/verify_credentials.json
https://wx.tenpay.com/cgi-bin/mmpayweb-bin/payunregshow?operation=1
http://mdc.html5.qq.com/mh?channel_id=50079&u=
http://closedroadvector.map.qq.com
https://overseactrl.map.qq.com/?
http://debugxweb.qq.com/?set_web_config=WV_KIND_CW&set_appbrand_config=WV_KIND_CW&set_config_url=https://dldir1.qq.com/weixin/android/wxweb/updateConfig_test.xml&check_xwalk_update
https://api.twitter.com/oauth/request_token
https://api.twitter.com/oauth/access_token
https://wx.tenpay.com/userroll/readtemplate?t=userroll/index_tmpl
https://wx.tenpay.com/userroll/readtemplate?t=userroll/index_tmpl
https://wx.tenpay.com/cgi-bin/mmpayweb-bin/readtemplate?t=payu_faq_tmpl
https://wx.tenpay.com/cgi-bin/mmpayweb-bin/readtemplate?t=payu_faq_tmpl
https://kf.qq.com/touch/scene_product.html?scene_id=kf1
https://kf.qq.com/touch/scene_product.html?scene_id=kf1
http://blog.wechat.com/
https://support.weixin.qq.com/security/readtemplate?t=complaints/index
http://mdc.html5.qq.com/d/directdown.jsp?channel_id=10318
http://ue.indoorloc.map.qq.com/
http://hostname/?
http://tcdns.myqcloud.com/queryip
http://tcdns.myqcloud.com/queryip
https://wx.qlogo.cn/
http://weixin.qq.com/cgi-bin/readtemplate?t=w_safe&qqpimenter=shoushen
http://weixin.qq.com/cgi-bin/readtemplate?t=w_safe&qqpimenter=shoushen
http://o2o.gtimg.com/wifi/echo
http://o2o.gtimg.com/wifi/echo.html
http://10.1.0.6/redirect
http://10.1.0.6/redirect
http://game.weixin.qq.com/cgi-bin/h5/static/gameloading/index.html?appid=
https://qqmail.weixin.qq.com:443
http://login.weixin.qq.com
https://login.weixin.qq.com
https://wx.tenpay.com/f2f
https://payapp.weixin.qq.com/qr/
https://weixin110.qq.com/security/readtemplate?t=w_security_center_website/trusted_friend_guide
http://mmsns.qpic.cn
https://mmsns.qpic.cn
http://mp.weixin.qq.com/mp/lifedetail?bid=%s&action=list#wechat_redirect
http://mp.weixin.qq.com/mp/lifedetail?bid=%s&tid=%s&action=list#wechat_redirect
https://game.weixin.qq.com/cgi-bin/h5/static/gameloading/index.html?wegame_ssid=25&appid=
http://www.dktest-mmcrash.com/
https://support.weixin.qq.com/security
https://support.wechat.com/security
http://dianhua.qq.com/cgi-bin/cloudgrptemplate?t=dianhuaben_download&channel=100008
https://m.facebook.com/dialog/
https://graph.facebook.com/
https://api.facebook.com/restserver.php
https://www.payu.co.za/wechat/contact-us/
http://debugtbs.qq.com
http://debugx5.qq.com
http://oth.eve.mdt.qq.com:8080/analytics/upload
http://jrlt.beacon.qq.com/analytics/upload
http://vectorsdk.map.qq.com/indoor_map?
http://mapvectors.map.qq.com/indoormap2?
http://closedroadvector.map.qq.com/closed_road_v2?
https://api.twitter.com/oauth/authorize?oauth_token=%s
http://api.twitter.com/oauth/request_token
http://api.twitter.com/oauth/access_token
http://schemas.android.com/apk/res-auto
https://up-hl.3g.qq.com/upreport
http://support.weixin.qq.com/cgi-bin/mmsupport-bin/reportdevice?channel=
https://weixin.qq.com/cgi-bin/newreadtemplate?t=gdpr/confirm&business=%s&lang=%s&cc=%s
https://www.googleapis.com/oauth2/v1/userinfo?access_token=
https://maps.googleapis.com/maps/api/staticmap?size=%dx%d&center=%f,%f&zoom=%d&format=jpg&language=%s&sensor=true
https://apikey.map.qq.com/mkey/index.php/mkey/check?
http://weixin.qq.com/
http://weixin.qq.com/

[INTERNAL_LOG][2018-06-12 06:21:50,000][INFO][find_url_in_apk()] [END ALL URL INSIDE APK]
[INTERNAL_LOG][2018-06-12 06:21:50,005][INFO][check_method_conf()] [JavaScript enabled: True]

[INTERNAL_LOG][2018-06-12 06:21:50,006][INFO][check_method_conf()] [Add interface WebView: True]

[INTERNAL_LOG][2018-06-12 06:21:50,006][INFO][analyze_start()] This app might be not vulnerable on  attack frame confusion.
[INTERNAL_LOG][2018-06-12 06:21:50,006][INFO][analyze_start()] End time:[Tue Jun 12 06:21:50 2018]
